Date_Hour,Solar Power Aggregated [MW],Temperature (°C),Relative Humidity (%),Apparent Temperature (°C),Precipitation (mm),Rain (mm),Cloud cover (%),Wind speed 10m (km/h),Day,Sunshine Duration (s),Direct Radiation (W/m²),Diffuse Radiation (W/m²),Direct Normal Irradiance (W/m²),Month,Hot Seasons,Solar Power-1h,Solar Power-2h,Hour
2024-01-29 22:00:00,0,14.1,95.0,14.9,0.0,0.0,4.0,1.9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-29 23:00:00,0,11.0,100.0,10.4,0.0,0.0,23.0,6.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-30 00:00:00,0,11.0,100.0,10.4,0.0,0.0,99.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-30 01:00:00,0,11.7,95.0,11.2,0.0,0.0,22.0,5.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-30 02:00:00,0,10.9,97.0,10.3,0.0,0.0,20.0,5.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-30 03:00:00,0,10.5,97.0,9.8,0.0,0.0,30.0,5.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-30 04:00:00,0,11.0,96.0,10.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-30 05:00:00,0,11.0,97.0,9.7,0.0,0.0,38.0,10.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-30 06:00:00,0,10.8,98.0,9.4,0.0,0.0,74.0,10.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-30 07:00:00,0,10.6,98.0,9.2,0.0,0.0,75.0,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-30 08:00:00,8,10.6,98.0,9.1,0.0,0.0,81.0,11.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,8
2024-01-30 09:00:00,232,11.4,96.0,9.8,0.0,0.0,75.0,12.9,1.0,1074.75,15.0,52.0,105.6,1,0,8,0,9
2024-01-30 10:00:00,762,12.9,91.0,11.5,0.0,0.0,38.0,12.8,1.0,3600.0,94.0,111.0,328.4,1,0,232,8,10
2024-01-30 11:00:00,1202,14.6,85.0,13.7,0.0,0.0,34.0,10.6,1.0,3600.0,168.0,163.0,402.8,1,0,762,232,11
2024-01-30 12:00:00,1429,16.0,80.0,15.7,0.0,0.0,62.0,7.6,1.0,3600.0,129.0,236.0,254.7,1,0,1202,762,12
2024-01-30 13:00:00,1484,17.4,75.0,17.0,0.0,0.0,50.0,9.4,1.0,3600.0,155.0,249.0,282.6,1,0,1429,1202,13
2024-01-30 14:00:00,1439,18.4,71.0,18.0,0.0,0.0,61.0,9.5,1.0,3600.0,254.0,201.0,470.2,1,0,1484,1429,14
2024-01-30 15:00:00,1275,18.9,68.0,18.3,0.0,0.0,55.0,10.4,1.0,3600.0,293.0,136.0,607.7,1,0,1439,1484,15
2024-01-30 16:00:00,967,18.8,69.0,18.4,0.0,0.0,85.0,9.1,1.0,3600.0,207.0,113.0,547.2,1,0,1275,1439,16
2024-01-30 17:00:00,454,17.8,77.0,18.2,0.0,0.0,37.0,5.4,1.0,3600.0,96.0,78.0,407.3,1,0,967,1275,17
2024-01-30 18:00:00,57,14.3,86.0,13.8,0.0,0.0,36.0,8.0,0.0,1646.32,21.0,19.0,184.8,1,0,454,967,18
2024-01-30 19:00:00,0,13.9,87.0,13.4,0.0,0.0,38.0,6.8,0.0,0.0,0.0,0.0,0.0,1,0,57,454,19
2024-01-30 20:00:00,0,13.9,88.0,13.6,0.0,0.0,31.0,6.8,0.0,0.0,0.0,0.0,0.0,1,0,0,57,20
2024-01-30 21:00:00,0,13.8,90.0,13.3,0.0,0.0,30.0,7.9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-30 22:00:00,0,13.4,92.0,12.9,0.0,0.0,34.0,8.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-30 23:00:00,0,13.0,92.0,12.3,0.0,0.0,34.0,8.9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-31 00:00:00,0,12.8,93.0,12.0,0.0,0.0,33.0,8.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-31 01:00:00,0,12.5,93.0,11.4,0.0,0.0,26.0,10.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-31 02:00:00,0,12.0,95.0,10.8,0.0,0.0,30.0,10.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-31 03:00:00,0,11.8,95.0,10.4,0.0,0.0,44.0,11.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-31 04:00:00,0,11.7,95.0,10.2,0.0,0.0,46.0,11.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-31 05:00:00,0,11.5,94.0,10.1,0.0,0.0,44.0,11.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-31 06:00:00,0,11.3,94.0,9.8,0.0,0.0,15.0,10.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-31 07:00:00,0,11.1,94.0,9.5,0.0,0.0,25.0,11.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-31 08:00:00,9,11.0,94.0,9.3,0.0,0.0,26.0,12.3,1.0,0.0,0.0,1.0,0.0,1,0,0,0,8
2024-01-31 09:00:00,272,11.9,91.0,10.0,0.0,0.0,30.0,14.1,1.0,2881.67,43.0,39.0,299.5,1,0,9,0,9
2024-01-31 10:00:00,826,12.9,86.0,10.8,0.0,0.0,30.0,15.1,1.0,3600.0,161.0,77.0,556.4,1,0,272,9,10
2024-01-31 11:00:00,1242,14.0,81.0,12.1,0.0,0.0,30.0,14.3,1.0,3600.0,296.0,92.0,703.9,1,0,826,272,11
2024-01-31 12:00:00,1530,15.2,77.0,13.8,0.0,0.0,30.0,12.3,1.0,3600.0,397.0,99.0,778.1,1,0,1242,826,12
2024-01-31 13:00:00,1654,16.3,74.0,15.2,0.0,0.0,32.0,11.7,1.0,3600.0,425.0,115.0,769.3,1,0,1530,1242,13
2024-01-31 14:00:00,1656,17.3,72.0,16.4,0.0,0.0,31.0,10.9,1.0,3600.0,402.0,122.0,738.7,1,0,1654,1530,14
2024-01-31 15:00:00,1463,17.9,70.0,17.3,0.0,0.0,29.0,9.7,1.0,3600.0,330.0,123.0,678.7,1,0,1656,1654,15
2024-01-31 16:00:00,1169,18.2,69.0,17.7,0.0,0.0,28.0,8.9,1.0,3600.0,259.0,86.0,677.5,1,0,1463,1656,16
2024-01-31 17:00:00,595,17.6,74.0,17.6,0.0,0.0,2.0,6.8,1.0,3600.0,129.0,61.0,538.4,1,0,1169,1463,17
2024-01-31 18:00:00,80,15.7,79.0,15.2,0.0,0.0,3.0,8.2,0.0,1719.59,21.0,21.0,181.7,1,0,595,1169,18
2024-01-31 19:00:00,0,15.3,78.0,14.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,1,0,80,595,19
2024-01-31 20:00:00,0,14.8,78.0,13.2,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,1,0,0,80,20
2024-01-31 21:00:00,0,14.3,78.0,12.6,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-31 22:00:00,0,13.6,79.0,12.0,0.0,0.0,6.0,11.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-31 23:00:00,0,13.0,81.0,11.4,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-02-01 00:00:00,0,12.5,82.0,10.9,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-01 01:00:00,0,12.4,84.0,10.7,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-01 02:00:00,0,12.2,85.0,10.5,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-01 03:00:00,0,11.8,88.0,10.1,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-01 04:00:00,0,11.7,88.0,9.9,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-01 05:00:00,0,11.5,89.0,9.7,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-01 06:00:00,0,11.3,89.0,9.3,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-01 07:00:00,0,11.1,87.0,8.8,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-01 08:00:00,9,10.7,88.0,8.3,0.0,0.0,0.0,14.5,1.0,0.0,0.0,2.0,0.0,2,0,0,0,8
2024-02-01 09:00:00,320,11.6,85.0,9.3,0.0,0.0,0.0,14.6,1.0,2936.67,57.0,34.0,392.7,2,0,9,0,9
2024-02-01 10:00:00,972,12.9,80.0,10.5,0.0,0.0,1.0,15.3,1.0,3600.0,196.0,61.0,669.9,2,0,320,9,10
2024-02-01 11:00:00,1356,14.1,75.0,11.8,0.0,0.0,5.0,15.0,1.0,3600.0,333.0,74.0,785.4,2,0,972,320,11
2024-02-01 12:00:00,1540,15.4,71.0,13.3,0.0,0.0,8.0,14.8,1.0,3600.0,433.0,81.0,842.5,2,0,1356,972,12
2024-02-01 13:00:00,1613,16.9,66.0,15.0,0.0,0.0,0.0,14.5,1.0,3600.0,486.0,83.0,873.5,2,0,1540,1356,13
2024-02-01 14:00:00,1599,18.1,63.0,16.5,0.0,0.0,0.0,12.7,1.0,3600.0,477.0,82.0,870.0,2,0,1613,1540,14
2024-02-01 15:00:00,1477,18.7,59.0,17.3,0.0,0.0,0.0,11.0,1.0,3600.0,411.0,78.0,838.3,2,0,1599,1613,15
2024-02-01 16:00:00,1207,18.7,61.0,17.6,0.0,0.0,0.0,10.1,1.0,3600.0,297.0,70.0,768.8,2,0,1477,1599,16
2024-02-01 17:00:00,663,17.9,69.0,17.4,0.0,0.0,1.0,7.7,1.0,3600.0,151.0,54.0,620.1,2,0,1207,1477,17
2024-02-01 18:00:00,109,15.4,74.0,14.6,0.0,0.0,0.0,7.4,0.0,1792.38,27.0,20.0,229.7,2,0,663,1207,18
2024-02-01 19:00:00,0,14.7,75.0,13.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2,0,109,663,19
2024-02-01 20:00:00,0,14.3,79.0,13.1,0.0,0.0,1.0,9.4,0.0,0.0,0.0,0.0,0.0,2,0,0,109,20
2024-02-01 21:00:00,0,13.7,81.0,12.7,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,21
2024-02-01 22:00:00,0,13.3,83.0,12.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-01 23:00:00,0,13.0,85.0,11.9,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-02 00:00:00,0,12.5,86.0,11.3,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-02 01:00:00,0,12.6,84.0,11.3,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-02 02:00:00,0,12.2,83.0,10.8,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-02 03:00:00,0,12.1,81.0,10.4,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-02 04:00:00,0,11.9,80.0,10.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-02 05:00:00,0,11.6,79.0,9.5,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-02 06:00:00,0,11.2,81.0,9.1,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-02 07:00:00,0,10.7,83.0,8.7,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-02 08:00:00,8,10.5,84.0,8.3,0.0,0.0,0.0,11.2,1.0,0.0,0.0,2.0,0.0,2,0,0,0,8
2024-02-02 09:00:00,316,11.7,80.0,9.5,0.0,0.0,0.0,12.3,1.0,2993.11,60.0,34.0,408.9,2,0,8,0,9
2024-02-02 10:00:00,953,13.1,76.0,11.3,0.0,0.0,0.0,10.5,1.0,3600.0,201.0,61.0,679.4,2,0,316,8,10
2024-02-02 11:00:00,1374,14.4,71.0,12.8,0.0,0.0,4.0,10.2,1.0,3600.0,340.0,73.0,795.2,2,0,953,316,11
2024-02-02 12:00:00,1540,15.6,67.0,13.9,0.0,0.0,11.0,10.7,1.0,3600.0,438.0,82.0,845.9,2,0,1374,953,12
2024-02-02 13:00:00,1622,17.2,61.0,15.7,0.0,0.0,17.0,10.3,1.0,3600.0,479.0,89.0,854.8,2,0,1540,1374,13
2024-02-02 14:00:00,1589,18.3,57.0,17.0,0.0,0.0,15.0,8.7,1.0,3600.0,467.0,90.0,845.5,2,0,1622,1540,14
2024-02-02 15:00:00,1461,19.0,56.0,18.1,0.0,0.0,7.0,6.3,1.0,3600.0,402.0,85.0,813.1,2,0,1589,1622,15
2024-02-02 16:00:00,1199,19.1,56.0,18.6,0.0,0.0,16.0,3.8,1.0,3600.0,285.0,77.0,730.1,2,0,1461,1589,16
2024-02-02 17:00:00,682,17.8,73.0,18.5,0.0,0.0,8.0,1.9,1.0,3600.0,146.0,58.0,590.1,2,0,1199,1461,17
2024-02-02 18:00:00,115,15.0,79.0,14.7,0.0,0.0,4.0,4.8,0.0,1864.88,27.0,21.0,226.0,2,0,682,1199,18
2024-02-02 19:00:00,0,14.3,83.0,14.3,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,2,0,115,682,19
2024-02-02 20:00:00,0,11.6,91.0,11.3,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,2,0,0,115,20
2024-02-02 21:00:00,0,10.6,91.0,10.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,21
2024-02-02 22:00:00,0,11.7,82.0,11.1,0.0,0.0,3.0,2.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-02 23:00:00,0,12.8,75.0,11.6,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-03 00:00:00,0,12.8,75.0,11.5,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-03 01:00:00,0,10.1,86.0,8.3,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-03 02:00:00,0,10.3,92.0,9.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-03 03:00:00,0,10.0,95.0,8.5,0.0,0.0,34.0,8.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-03 04:00:00,0,9.6,96.0,8.1,0.0,0.0,69.0,8.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-03 05:00:00,0,9.4,96.0,7.9,0.0,0.0,64.0,8.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-03 06:00:00,0,9.3,96.0,7.7,0.0,0.0,63.0,8.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-03 07:00:00,0,9.1,97.0,7.5,0.0,0.0,84.0,8.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-03 08:00:00,9,8.9,98.0,7.3,0.0,0.0,86.0,8.4,1.0,0.0,0.0,2.0,0.0,2,0,0,0,8
2024-02-03 09:00:00,340,9.7,99.0,8.4,0.0,0.0,86.0,8.7,1.0,3051.6,40.0,42.0,269.5,2,0,9,0,9
2024-02-03 10:00:00,1028,11.4,95.0,10.4,0.0,0.0,34.0,8.5,1.0,3600.0,152.0,87.0,507.9,2,0,340,9,10
2024-02-03 11:00:00,1502,13.0,88.0,11.9,0.0,0.0,18.0,9.6,1.0,3600.0,285.0,108.0,660.9,2,0,1028,340,11
2024-02-03 12:00:00,1734,14.5,81.0,13.5,0.0,0.0,4.0,9.8,1.0,3600.0,431.0,89.0,826.2,2,0,1502,1028,12
2024-02-03 13:00:00,1823,15.7,74.0,14.9,0.0,0.0,4.0,8.9,1.0,3600.0,491.0,84.0,870.0,2,0,1734,1502,13
2024-02-03 14:00:00,1804,16.6,70.0,15.9,0.0,0.0,3.0,8.2,1.0,3600.0,482.0,84.0,866.1,2,0,1823,1734,14
2024-02-03 15:00:00,1658,17.1,69.0,16.6,0.0,0.0,1.0,6.1,1.0,3600.0,416.0,81.0,834.4,2,0,1804,1823,15
2024-02-03 16:00:00,1343,17.1,68.0,16.7,0.0,0.0,0.0,5.2,1.0,3600.0,302.0,72.0,765.6,2,0,1658,1804,16
2024-02-03 17:00:00,751,16.2,71.0,15.5,0.0,0.0,0.0,6.6,1.0,3600.0,156.0,56.0,620.6,2,0,1343,1658,17
2024-02-03 18:00:00,129,13.7,74.0,12.6,0.0,0.0,0.0,6.5,0.0,1937.68,30.0,21.0,247.1,2,0,751,1343,18
2024-02-03 19:00:00,0,12.1,79.0,10.8,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,2,0,129,751,19
2024-02-03 20:00:00,0,11.3,83.0,9.9,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,2,0,0,129,20
2024-02-03 21:00:00,0,11.5,84.0,10.2,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,21
2024-02-03 22:00:00,0,11.4,85.0,10.1,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-03 23:00:00,0,11.8,86.0,10.6,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-04 00:00:00,0,11.9,86.0,10.7,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-04 01:00:00,0,11.4,87.0,10.1,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-04 02:00:00,0,11.5,87.0,9.9,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-04 03:00:00,0,11.0,88.0,9.3,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-04 04:00:00,0,10.6,89.0,8.9,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-04 05:00:00,0,10.2,90.0,8.3,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-04 06:00:00,0,9.9,90.0,7.8,0.0,0.0,8.0,11.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-04 07:00:00,0,9.5,91.0,7.4,0.0,0.0,21.0,11.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-04 08:00:00,13,9.3,91.0,7.1,0.0,0.0,32.0,11.2,1.0,0.0,0.0,3.0,0.0,2,0,0,0,8
2024-02-04 09:00:00,366,10.3,87.0,8.2,0.0,0.0,26.0,11.8,1.0,3112.2,47.0,44.0,313.0,2,0,13,0,9
2024-02-04 10:00:00,1025,11.7,84.0,10.0,0.0,0.0,15.0,10.3,1.0,3600.0,179.0,78.0,591.2,2,0,366,13,10
2024-02-04 11:00:00,1458,13.2,79.0,11.8,0.0,0.0,29.0,9.2,1.0,3600.0,321.0,92.0,737.9,2,0,1025,366,11
2024-02-04 12:00:00,1643,14.6,75.0,13.6,0.0,0.0,30.0,7.7,1.0,3600.0,340.0,150.0,646.8,2,0,1458,1025,12
2024-02-04 13:00:00,1693,15.8,71.0,15.1,0.0,0.0,30.0,6.1,1.0,3600.0,364.0,163.0,640.2,2,0,1643,1458,13
2024-02-04 14:00:00,1595,16.6,68.0,15.9,0.0,0.0,30.0,5.7,1.0,3600.0,268.0,217.0,477.9,2,0,1693,1643,14
2024-02-04 15:00:00,1353,17.0,65.0,16.4,0.0,0.0,30.0,5.5,1.0,3600.0,184.0,213.0,366.0,2,0,1595,1693,15
2024-02-04 16:00:00,1000,17.0,64.0,16.2,0.0,0.0,30.0,5.5,1.0,3600.0,82.0,185.0,205.7,2,0,1353,1595,16
2024-02-04 17:00:00,537,16.1,76.0,16.4,0.0,0.0,30.0,2.2,1.0,3134.65,42.0,113.0,164.5,2,0,1000,1353,17
2024-02-04 18:00:00,92,15.6,67.0,15.2,0.0,0.0,30.0,2.2,1.0,0.0,6.0,34.0,48.6,2,0,537,1000,18
2024-02-04 19:00:00,0,14.5,71.0,14.2,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,92,537,19
2024-02-04 20:00:00,0,11.4,88.0,10.8,0.0,0.0,30.0,3.2,0.0,0.0,0.0,0.0,0.0,2,0,0,92,20
2024-02-04 21:00:00,0,10.4,92.0,9.7,0.0,0.0,30.0,3.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,21
2024-02-04 22:00:00,0,10.2,91.0,9.3,0.0,0.0,31.0,4.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-04 23:00:00,0,10.8,87.0,9.9,0.0,0.0,50.0,4.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-05 00:00:00,0,12.0,81.0,11.1,0.0,0.0,64.0,3.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-05 01:00:00,0,12.5,76.0,11.8,0.0,0.0,89.0,1.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-05 02:00:00,0,13.8,70.0,13.1,0.0,0.0,89.0,1.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-05 03:00:00,0,11.6,81.0,10.7,0.0,0.0,90.0,3.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-05 04:00:00,0,10.5,90.0,9.2,0.0,0.0,90.0,6.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-05 05:00:00,0,10.8,92.0,9.9,0.0,0.0,79.0,5.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-05 06:00:00,0,11.1,93.0,10.3,0.0,0.0,70.0,6.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-05 07:00:00,0,10.9,92.0,10.0,0.0,0.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-05 08:00:00,7,11.0,92.0,9.9,0.0,0.0,31.0,6.7,1.0,0.0,0.0,2.0,0.0,2,0,0,0,8
2024-02-05 09:00:00,176,12.2,88.0,11.4,0.0,0.0,43.0,6.1,1.0,0.0,9.0,57.0,59.2,2,0,7,0,9
2024-02-05 10:00:00,510,13.9,81.0,13.4,0.0,0.0,63.0,4.7,1.0,3095.49,50.0,138.0,163.2,2,0,176,7,10
2024-02-05 11:00:00,854,15.1,78.0,14.9,0.0,0.0,88.0,4.0,1.0,3600.0,120.0,196.0,273.4,2,0,510,176,11
2024-02-05 12:00:00,1254,16.0,75.0,15.6,0.0,0.0,70.0,5.5,1.0,3600.0,143.0,237.0,269.9,2,0,854,510,12
2024-02-05 13:00:00,1295,16.6,72.0,16.3,0.0,0.0,78.0,5.0,1.0,3600.0,318.0,192.0,555.2,2,0,1254,854,13
2024-02-05 14:00:00,1179,17.4,73.0,17.9,0.0,0.0,74.0,2.4,1.0,3600.0,255.0,218.0,451.3,2,0,1295,1254,14
2024-02-05 15:00:00,1106,17.8,73.0,18.2,0.0,0.0,90.0,3.1,1.0,3600.0,142.0,233.0,280.0,2,0,1179,1295,15
2024-02-05 16:00:00,713,17.9,71.0,18.3,0.0,0.0,89.0,2.6,1.0,3600.0,145.0,159.0,360.0,2,0,1106,1179,16
2024-02-05 17:00:00,365,16.6,79.0,16.4,0.0,0.0,89.0,7.7,1.0,3600.0,73.0,103.0,281.5,2,0,713,1106,17
2024-02-05 18:00:00,59,14.6,84.0,13.9,0.0,0.0,76.0,8.7,1.0,0.0,5.0,36.0,39.9,2,0,365,713,18
2024-02-05 19:00:00,0,13.7,87.0,13.5,0.0,0.0,89.0,4.7,0.0,0.0,0.0,0.0,0.0,2,0,59,365,19
2024-02-05 20:00:00,0,13.2,90.0,13.1,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,2,0,0,59,20
2024-02-05 21:00:00,0,13.2,90.0,12.9,0.0,0.0,90.0,5.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,21
2024-02-05 22:00:00,0,12.2,93.0,11.7,0.0,0.0,88.0,5.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-05 23:00:00,0,12.1,92.0,11.5,0.0,0.0,88.0,5.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-06 00:00:00,0,11.7,93.0,11.0,0.0,0.0,71.0,5.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-06 01:00:00,0,10.9,94.0,10.0,0.0,0.0,86.0,6.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-06 02:00:00,0,10.3,95.0,9.2,0.0,0.0,88.0,6.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-06 03:00:00,0,10.4,95.0,9.4,0.0,0.0,51.0,6.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-06 04:00:00,0,10.1,95.0,8.9,0.0,0.0,67.0,6.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-06 05:00:00,0,10.1,97.0,9.2,0.0,0.0,67.0,6.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-06 06:00:00,0,10.4,98.0,9.9,0.0,0.0,50.0,4.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-06 07:00:00,0,9.5,100.0,8.9,0.0,0.0,100.0,3.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-06 08:00:00,5,9.7,97.0,9.4,0.0,0.0,100.0,1.1,1.0,0.0,0.0,3.0,0.0,2,0,0,0,8
2024-02-06 09:00:00,198,10.8,100.0,10.9,0.0,0.0,91.0,1.0,1.0,0.0,0.0,55.0,0.0,2,0,5,0,9
2024-02-06 10:00:00,622,13.0,99.0,13.4,0.0,0.0,90.0,3.9,1.0,1779.07,37.0,133.0,119.3,2,0,198,5,10
2024-02-06 11:00:00,992,15.1,90.0,15.2,0.0,0.0,81.0,6.8,1.0,3600.0,134.0,170.0,302.6,2,0,622,198,11
2024-02-06 12:00:00,1283,16.6,78.0,16.1,0.0,0.0,50.0,9.4,1.0,3600.0,154.0,213.0,288.4,2,0,992,622,12
2024-02-06 13:00:00,1540,17.6,71.0,16.8,0.0,0.0,34.0,10.5,1.0,3600.0,376.0,153.0,651.5,2,0,1283,992,13
2024-02-06 14:00:00,1586,17.7,71.0,16.4,0.0,0.0,42.0,14.1,1.0,3600.0,407.0,125.0,714.8,2,0,1540,1283,14
2024-02-06 15:00:00,1403,17.3,75.0,16.0,0.0,0.0,53.0,14.9,1.0,3600.0,295.0,139.0,576.9,2,0,1586,1540,15
