"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","05.01.2023 12:00 - 05.01.2023 13:00 (CET/CEST)","346","n/e","n/e","2690","0","n/e","n/e","n/e","n/e","677","279","2167","1378","n/e","n/e","27","n/e","1026","n/e","0","203"
"BZN|PT","05.01.2023 13:00 - 05.01.2023 14:00 (CET/CEST)","347","n/e","n/e","2292","0","n/e","n/e","n/e","n/e","557","137","2076","1377","n/e","n/e","26","n/e","1088","n/e","0","135"
"BZN|PT","05.01.2023 14:00 - 05.01.2023 15:00 (CET/CEST)","344","n/e","n/e","2248","0","n/e","n/e","n/e","n/e","558","604","2060","1376","n/e","n/e","27","n/e","1087","n/e","0","92"
"BZN|PT","05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST)","345","n/e","n/e","2247","0","n/e","n/e","n/e","n/e","507","801","2043","1377","n/e","n/e","27","n/e","971","n/e","0","61"
"BZN|PT","05.01.2023 16:00 - 05.01.2023 17:00 (CET/CEST)","347","n/e","n/e","2466","0","n/e","n/e","n/e","n/e","520","545","2044","1385","n/e","n/e","27","n/e","698","n/e","0","39"
"BZN|PT","05.01.2023 17:00 - 05.01.2023 18:00 (CET/CEST)","341","n/e","n/e","2914","0","n/e","n/e","n/e","n/e","1522","118","2158","1413","n/e","n/e","27","n/e","262","n/e","0","58"
"BZN|PT","05.01.2023 18:00 - 05.01.2023 19:00 (CET/CEST)","356","n/e","n/e","2946","0","n/e","n/e","n/e","n/e","2517","1","2159","1418","n/e","n/e","27","n/e","10","n/e","0","65"
"BZN|PT","05.01.2023 19:00 - 05.01.2023 20:00 (CET/CEST)","357","n/e","n/e","3011","0","n/e","n/e","n/e","n/e","2495","1","2187","1424","n/e","n/e","28","n/e","0","n/e","0","79"
"BZN|PT","05.01.2023 20:00 - 05.01.2023 21:00 (CET/CEST)","347","n/e","n/e","3003","0","n/e","n/e","n/e","n/e","2230","1","2179","1443","n/e","n/e","27","n/e","0","n/e","0","140"
"BZN|PT","05.01.2023 21:00 - 05.01.2023 22:00 (CET/CEST)","328","n/e","n/e","3116","0","n/e","n/e","n/e","n/e","2463","1","2259","1482","n/e","n/e","25","n/e","0","n/e","0","114"
"BZN|PT","05.01.2023 22:00 - 05.01.2023 23:00 (CET/CEST)","316","n/e","n/e","2725","0","n/e","n/e","n/e","n/e","1984","1","2142","1434","n/e","n/e","25","n/e","0","n/e","0","110"
"BZN|PT","05.01.2023 23:00 - 06.01.2023 00:00 (CET/CEST)","335","n/e","n/e","2467","0","n/e","n/e","n/e","n/e","793","2","2067","1424","n/e","n/e","27","n/e","0","n/e","1","148"
"BZN|PT","06.01.2023 00:00 - 06.01.2023 01:00 (CET/CEST)","352","n/e","n/e","1740","0","n/e","n/e","n/e","n/e","862","2","1974","1353","n/e","n/e","26","n/e","0","n/e","2","142"
"BZN|PT","06.01.2023 01:00 - 06.01.2023 02:00 (CET/CEST)","359","n/e","n/e","1128","0","n/e","n/e","n/e","n/e","971","9","1771","1300","n/e","n/e","25","n/e","0","n/e","2","145"
"BZN|PT","06.01.2023 02:00 - 06.01.2023 03:00 (CET/CEST)","350","n/e","n/e","644","0","n/e","n/e","n/e","n/e","1055","31","1727","1372","n/e","n/e","25","n/e","0","n/e","2","146"
"BZN|PT","06.01.2023 03:00 - 06.01.2023 04:00 (CET/CEST)","352","n/e","n/e","404","0","n/e","n/e","n/e","n/e","1342","31","1681","1389","n/e","n/e","27","n/e","0","n/e","3","187"
"BZN|PT","06.01.2023 04:00 - 06.01.2023 05:00 (CET/CEST)","353","n/e","n/e","405","0","n/e","n/e","n/e","n/e","1098","206","1555","1368","n/e","n/e","27","n/e","0","n/e","3","204"
"BZN|PT","06.01.2023 05:00 - 06.01.2023 06:00 (CET/CEST)","328","n/e","n/e","405","0","n/e","n/e","n/e","n/e","1491","218","1692","1368","n/e","n/e","26","n/e","0","n/e","3","217"
"BZN|PT","06.01.2023 06:00 - 06.01.2023 07:00 (CET/CEST)","318","n/e","n/e","452","0","n/e","n/e","n/e","n/e","1182","1","1778","1367","n/e","n/e","26","n/e","0","n/e","4","195"
"BZN|PT","06.01.2023 07:00 - 06.01.2023 08:00 (CET/CEST)","318","n/e","n/e","513","0","n/e","n/e","n/e","n/e","1524","1","1934","1345","n/e","n/e","26","n/e","0","n/e","5","211"
"BZN|PT","06.01.2023 08:00 - 06.01.2023 09:00 (CET/CEST)","314","n/e","n/e","656","0","n/e","n/e","n/e","n/e","1651","1","2101","1296","n/e","n/e","27","n/e","1","n/e","6","273"
"BZN|PT","06.01.2023 09:00 - 06.01.2023 10:00 (CET/CEST)","312","n/e","n/e","827","0","n/e","n/e","n/e","n/e","1720","1","2102","1244","n/e","n/e","26","n/e","125","n/e","7","367"
"BZN|PT","06.01.2023 10:00 - 06.01.2023 11:00 (CET/CEST)","313","n/e","n/e","1041","0","n/e","n/e","n/e","n/e","1453","1","2074","1299","n/e","n/e","26","n/e","449","n/e","10","403"
"BZN|PT","06.01.2023 11:00 - 06.01.2023 12:00 (CET/CEST)","319","n/e","n/e","888","0","n/e","n/e","n/e","n/e","1600","1","2065","1341","n/e","n/e","27","n/e","748","n/e","11","494"
"BZN|PT","06.01.2023 12:00 - 06.01.2023 13:00 (CET/CEST)","325","n/e","n/e","831","0","n/e","n/e","n/e","n/e","1248","48","1997","1365","n/e","n/e","28","n/e","875","n/e","13","625"
"BZN|PT","06.01.2023 13:00 - 06.01.2023 14:00 (CET/CEST)","324","n/e","n/e","848","0","n/e","n/e","n/e","n/e","1208","224","1834","1363","n/e","n/e","26","n/e","840","n/e","14","743"
"BZN|PT","06.01.2023 14:00 - 06.01.2023 15:00 (CET/CEST)","341","n/e","n/e","856","0","n/e","n/e","n/e","n/e","1279","224","1646","1363","n/e","n/e","27","n/e","734","n/e","15","745"
"BZN|PT","06.01.2023 15:00 - 06.01.2023 16:00 (CET/CEST)","349","n/e","n/e","853","0","n/e","n/e","n/e","n/e","776","412","1539","1330","n/e","n/e","26","n/e","644","n/e","16","750"
"BZN|PT","06.01.2023 16:00 - 06.01.2023 17:00 (CET/CEST)","354","n/e","n/e","853","0","n/e","n/e","n/e","n/e","1025","441","1557","1348","n/e","n/e","28","n/e","455","n/e","15","877"
"BZN|PT","06.01.2023 17:00 - 06.01.2023 18:00 (CET/CEST)","360","n/e","n/e","1079","0","n/e","n/e","n/e","n/e","1342","2","1418","1398","n/e","n/e","28","n/e","170","n/e","15","1022"
"BZN|PT","06.01.2023 18:00 - 06.01.2023 19:00 (CET/CEST)","360","n/e","n/e","1257","0","n/e","n/e","n/e","n/e","2057","1","1756","1456","n/e","n/e","28","n/e","6","n/e","15","1241"
"BZN|PT","06.01.2023 19:00 - 06.01.2023 20:00 (CET/CEST)","357","n/e","n/e","1264","0","n/e","n/e","n/e","n/e","2337","1","2039","1433","n/e","n/e","27","n/e","0","n/e","17","1473"
"BZN|PT","06.01.2023 20:00 - 06.01.2023 21:00 (CET/CEST)","361","n/e","n/e","1261","0","n/e","n/e","n/e","n/e","1926","1","1999","1431","n/e","n/e","26","n/e","0","n/e","17","1768"
"BZN|PT","06.01.2023 21:00 - 06.01.2023 22:00 (CET/CEST)","359","n/e","n/e","1103","0","n/e","n/e","n/e","n/e","1671","2","1998","1397","n/e","n/e","28","n/e","0","n/e","13","2210"
"BZN|PT","06.01.2023 22:00 - 06.01.2023 23:00 (CET/CEST)","356","n/e","n/e","822","0","n/e","n/e","n/e","n/e","1093","3","2034","1403","n/e","n/e","27","n/e","0","n/e","11","2542"
"BZN|PT","06.01.2023 23:00 - 07.01.2023 00:00 (CET/CEST)","347","n/e","n/e","650","0","n/e","n/e","n/e","n/e","953","416","1930","1421","n/e","n/e","26","n/e","0","n/e","17","2696"
"BZN|PT","07.01.2023 00:00 - 07.01.2023 01:00 (CET/CEST)","344","n/e","n/e","531","0","n/e","n/e","n/e","n/e","1781","142","1920","1186","n/e","n/e","26","n/e","0","n/e","17","2787"
"BZN|PT","07.01.2023 01:00 - 07.01.2023 02:00 (CET/CEST)","340","n/e","n/e","254","0","n/e","n/e","n/e","n/e","1533","1","1821","1168","n/e","n/e","27","n/e","0","n/e","17","3016"
"BZN|PT","07.01.2023 02:00 - 07.01.2023 03:00 (CET/CEST)","345","n/e","n/e","214","0","n/e","n/e","n/e","n/e","818","2","1611","1108","n/e","n/e","27","n/e","0","n/e","17","3211"
"BZN|PT","07.01.2023 03:00 - 07.01.2023 04:00 (CET/CEST)","346","n/e","n/e","214","0","n/e","n/e","n/e","n/e","694","2","1638","1119","n/e","n/e","27","n/e","0","n/e","17","3408"
"BZN|PT","07.01.2023 04:00 - 07.01.2023 05:00 (CET/CEST)","351","n/e","n/e","212","0","n/e","n/e","n/e","n/e","695","168","1402","1151","n/e","n/e","28","n/e","0","n/e","17","3526"
"BZN|PT","07.01.2023 05:00 - 07.01.2023 06:00 (CET/CEST)","354","n/e","n/e","212","0","n/e","n/e","n/e","n/e","650","328","1217","1191","n/e","n/e","26","n/e","0","n/e","17","3625"
"BZN|PT","07.01.2023 06:00 - 07.01.2023 07:00 (CET/CEST)","359","n/e","n/e","211","0","n/e","n/e","n/e","n/e","573","260","1167","1161","n/e","n/e","26","n/e","0","n/e","17","3838"
"BZN|PT","07.01.2023 07:00 - 07.01.2023 08:00 (CET/CEST)","354","n/e","n/e","211","0","n/e","n/e","n/e","n/e","591","211","1204","1221","n/e","n/e","26","n/e","0","n/e","15","4023"
"BZN|PT","07.01.2023 08:00 - 07.01.2023 09:00 (CET/CEST)","354","n/e","n/e","209","0","n/e","n/e","n/e","n/e","690","137","1318","1230","n/e","n/e","26","n/e","2","n/e","17","4073"
"BZN|PT","07.01.2023 09:00 - 07.01.2023 10:00 (CET/CEST)","353","n/e","n/e","209","0","n/e","n/e","n/e","n/e","755","43","1417","1231","n/e","n/e","26","n/e","75","n/e","17","4091"
"BZN|PT","07.01.2023 10:00 - 07.01.2023 11:00 (CET/CEST)","350","n/e","n/e","211","0","n/e","n/e","n/e","n/e","691","43","1429","1216","n/e","n/e","26","n/e","332","n/e","17","4052"
"BZN|PT","07.01.2023 11:00 - 07.01.2023 12:00 (CET/CEST)","350","n/e","n/e","213","0","n/e","n/e","n/e","n/e","553","30","1300","1133","n/e","n/e","27","n/e","467","n/e","14","4183"
"BZN|PT","07.01.2023 12:00 - 07.01.2023 13:00 (CET/CEST)","346","n/e","n/e","212","0","n/e","n/e","n/e","n/e","398","257","1319","1106","n/e","n/e","27","n/e","561","n/e","12","4294"
"BZN|PT","07.01.2023 13:00 - 07.01.2023 14:00 (CET/CEST)","350","n/e","n/e","210","0","n/e","n/e","n/e","n/e","418","428","1224","1114","n/e","n/e","27","n/e","538","n/e","9","4312"
"BZN|PT","07.01.2023 14:00 - 07.01.2023 15:00 (CET/CEST)","348","n/e","n/e","210","0","n/e","n/e","n/e","n/e","631","598","1214","1122","n/e","n/e","26","n/e","398","n/e","8","4238"
"BZN|PT","07.01.2023 15:00 - 07.01.2023 16:00 (CET/CEST)","343","n/e","n/e","207","0","n/e","n/e","n/e","n/e","623","921","1161","1151","n/e","n/e","26","n/e","249","n/e","9","4259"
"BZN|PT","07.01.2023 16:00 - 07.01.2023 17:00 (CET/CEST)","344","n/e","n/e","206","0","n/e","n/e","n/e","n/e","634","699","1378","1145","n/e","n/e","26","n/e","94","n/e","8","4206"
"BZN|PT","07.01.2023 17:00 - 07.01.2023 18:00 (CET/CEST)","361","n/e","n/e","252","0","n/e","n/e","n/e","n/e","1079","2","1878","1191","n/e","n/e","27","n/e","41","n/e","7","3834"
"BZN|PT","07.01.2023 18:00 - 07.01.2023 19:00 (CET/CEST)","367","n/e","n/e","498","0","n/e","n/e","n/e","n/e","1168","21","1798","1174","n/e","n/e","26","n/e","1","n/e","8","3710"
"BZN|PT","07.01.2023 19:00 - 07.01.2023 20:00 (CET/CEST)","359","n/e","n/e","582","0","n/e","n/e","n/e","n/e","2638","1","1856","1226","n/e","n/e","25","n/e","0","n/e","13","3506"
"BZN|PT","07.01.2023 20:00 - 07.01.2023 21:00 (CET/CEST)","363","n/e","n/e","581","0","n/e","n/e","n/e","n/e","2497","1","1742","1217","n/e","n/e","26","n/e","0","n/e","16","3372"
"BZN|PT","07.01.2023 21:00 - 07.01.2023 22:00 (CET/CEST)","369","n/e","n/e","580","0","n/e","n/e","n/e","n/e","2577","1","1681","1237","n/e","n/e","26","n/e","0","n/e","16","3202"
"BZN|PT","07.01.2023 22:00 - 07.01.2023 23:00 (CET/CEST)","367","n/e","n/e","457","0","n/e","n/e","n/e","n/e","1253","1","1575","1197","n/e","n/e","26","n/e","0","n/e","17","3000"
"BZN|PT","07.01.2023 23:00 - 08.01.2023 00:00 (CET/CEST)","373","n/e","n/e","238","0","n/e","n/e","n/e","n/e","827","126","1486","1149","n/e","n/e","26","n/e","0","n/e","11","3281"
"BZN|PT","08.01.2023 00:00 - 08.01.2023 01:00 (CET/CEST)","375","n/e","n/e","204","0","n/e","n/e","n/e","n/e","434","495","1159","894","n/e","n/e","26","n/e","0","n/e","5","3603"
"BZN|PT","08.01.2023 01:00 - 08.01.2023 02:00 (CET/CEST)","374","n/e","n/e","203","0","n/e","n/e","n/e","n/e","630","714","1156","935","n/e","n/e","26","n/e","0","n/e","9","3542"
"BZN|PT","08.01.2023 02:00 - 08.01.2023 03:00 (CET/CEST)","376","n/e","n/e","202","0","n/e","n/e","n/e","n/e","534","973","1126","967","n/e","n/e","26","n/e","0","n/e","15","3581"
"BZN|PT","08.01.2023 03:00 - 08.01.2023 04:00 (CET/CEST)","376","n/e","n/e","202","0","n/e","n/e","n/e","n/e","448","1152","1015","926","n/e","n/e","26","n/e","0","n/e","16","3883"
"BZN|PT","08.01.2023 04:00 - 08.01.2023 05:00 (CET/CEST)","376","n/e","n/e","202","0","n/e","n/e","n/e","n/e","316","1158","980","989","n/e","n/e","26","n/e","0","n/e","16","3989"
"BZN|PT","08.01.2023 05:00 - 08.01.2023 06:00 (CET/CEST)","373","n/e","n/e","203","0","n/e","n/e","n/e","n/e","304","1137","977","986","n/e","n/e","25","n/e","0","n/e","16","4126"
"BZN|PT","08.01.2023 06:00 - 08.01.2023 07:00 (CET/CEST)","374","n/e","n/e","195","0","n/e","n/e","n/e","n/e","304","1261","973","962","n/e","n/e","24","n/e","0","n/e","17","4416"
"BZN|PT","08.01.2023 07:00 - 08.01.2023 08:00 (CET/CEST)","386","n/e","n/e","171","0","n/e","n/e","n/e","n/e","303","1494","1045","975","n/e","n/e","26","n/e","0","n/e","17","4530"
"BZN|PT","08.01.2023 08:00 - 08.01.2023 09:00 (CET/CEST)","381","n/e","n/e","171","0","n/e","n/e","n/e","n/e","441","1326","1026","985","n/e","n/e","25","n/e","0","n/e","17","4434"
"BZN|PT","08.01.2023 09:00 - 08.01.2023 10:00 (CET/CEST)","375","n/e","n/e","171","0","n/e","n/e","n/e","n/e","564","664","1193","996","n/e","n/e","25","n/e","36","n/e","17","4391"
"BZN|PT","08.01.2023 10:00 - 08.01.2023 11:00 (CET/CEST)","381","n/e","n/e","171","0","n/e","n/e","n/e","n/e","433","468","1036","997","n/e","n/e","25","n/e","134","n/e","11","4435"
"BZN|PT","08.01.2023 11:00 - 08.01.2023 12:00 (CET/CEST)","377","n/e","n/e","165","0","n/e","n/e","n/e","n/e","561","494","1107","946","n/e","n/e","26","n/e","260","n/e","6","4443"
"BZN|PT","08.01.2023 12:00 - 08.01.2023 13:00 (CET/CEST)","376","n/e","n/e","165","0","n/e","n/e","n/e","n/e","596","675","1205","1190","n/e","n/e","25","n/e","350","n/e","5","4384"
"BZN|PT","08.01.2023 13:00 - 08.01.2023 14:00 (CET/CEST)","367","n/e","n/e","165","0","n/e","n/e","n/e","n/e","650","984","1254","1184","n/e","n/e","25","n/e","417","n/e","5","4317"
"BZN|PT","08.01.2023 14:00 - 08.01.2023 15:00 (CET/CEST)","360","n/e","n/e","166","0","n/e","n/e","n/e","n/e","808","998","1340","1223","n/e","n/e","24","n/e","404","n/e","6","4042"
"BZN|PT","08.01.2023 15:00 - 08.01.2023 16:00 (CET/CEST)","360","n/e","n/e","166","0","n/e","n/e","n/e","n/e","516","1022","1422","1172","n/e","n/e","25","n/e","326","n/e","5","4189"
"BZN|PT","08.01.2023 16:00 - 08.01.2023 17:00 (CET/CEST)","367","n/e","n/e","165","0","n/e","n/e","n/e","n/e","615","834","1523","1171","n/e","n/e","25","n/e","180","n/e","8","4386"
"BZN|PT","08.01.2023 17:00 - 08.01.2023 18:00 (CET/CEST)","368","n/e","n/e","167","0","n/e","n/e","n/e","n/e","673","833","1620","1206","n/e","n/e","25","n/e","76","n/e","8","4486"
"BZN|PT","08.01.2023 18:00 - 08.01.2023 19:00 (CET/CEST)","367","n/e","n/e","166","0","n/e","n/e","n/e","n/e","931","615","1672","1284","n/e","n/e","25","n/e","3","n/e","9","4337"
"BZN|PT","08.01.2023 19:00 - 08.01.2023 20:00 (CET/CEST)","368","n/e","n/e","166","0","n/e","n/e","n/e","n/e","1411","386","1761","1235","n/e","n/e","27","n/e","0","n/e","6","4153"
"BZN|PT","08.01.2023 20:00 - 08.01.2023 21:00 (CET/CEST)","370","n/e","n/e","167","0","n/e","n/e","n/e","n/e","1021","120","2009","1253","n/e","n/e","26","n/e","0","n/e","3","3766"
"BZN|PT","08.01.2023 21:00 - 08.01.2023 22:00 (CET/CEST)","374","n/e","n/e","167","0","n/e","n/e","n/e","n/e","879","61","2042","1235","n/e","n/e","26","n/e","0","n/e","4","3530"
"BZN|PT","08.01.2023 22:00 - 08.01.2023 23:00 (CET/CEST)","369","n/e","n/e","166","0","n/e","n/e","n/e","n/e","675","187","1907","1190","n/e","n/e","26","n/e","0","n/e","3","3356"
"BZN|PT","08.01.2023 23:00 - 09.01.2023 00:00 (CET/CEST)","364","n/e","n/e","166","0","n/e","n/e","n/e","n/e","559","528","1480","1190","n/e","n/e","26","n/e","0","n/e","3","3211"
"BZN|PT","09.01.2023 00:00 - 09.01.2023 01:00 (CET/CEST)","368","n/e","n/e","166","0","n/e","n/e","n/e","n/e","651","960","1476","979","n/e","n/e","26","n/e","0","n/e","3","3061"
"BZN|PT","09.01.2023 01:00 - 09.01.2023 02:00 (CET/CEST)","364","n/e","n/e","166","0","n/e","n/e","n/e","n/e","586","1323","1409","976","n/e","n/e","25","n/e","0","n/e","3","3027"
"BZN|PT","09.01.2023 02:00 - 09.01.2023 03:00 (CET/CEST)","361","n/e","n/e","167","0","n/e","n/e","n/e","n/e","590","1417","1402","1047","n/e","n/e","25","n/e","0","n/e","4","2942"
"BZN|PT","09.01.2023 03:00 - 09.01.2023 04:00 (CET/CEST)","364","n/e","n/e","167","0","n/e","n/e","n/e","n/e","623","1344","1345","1027","n/e","n/e","25","n/e","0","n/e","4","2757"
"BZN|PT","09.01.2023 04:00 - 09.01.2023 05:00 (CET/CEST)","364","n/e","n/e","204","0","n/e","n/e","n/e","n/e","636","1314","1334","1034","n/e","n/e","25","n/e","0","n/e","4","2563"
"BZN|PT","09.01.2023 05:00 - 09.01.2023 06:00 (CET/CEST)","360","n/e","n/e","167","0","n/e","n/e","n/e","n/e","745","798","1389","1022","n/e","n/e","24","n/e","0","n/e","4","2308"
"BZN|PT","09.01.2023 06:00 - 09.01.2023 07:00 (CET/CEST)","357","n/e","n/e","268","0","n/e","n/e","n/e","n/e","995","185","1486","1064","n/e","n/e","25","n/e","0","n/e","3","2039"
"BZN|PT","09.01.2023 07:00 - 09.01.2023 08:00 (CET/CEST)","357","n/e","n/e","401","0","n/e","n/e","n/e","n/e","1372","88","1619","1125","n/e","n/e","25","n/e","0","n/e","2","1738"
"BZN|PT","09.01.2023 08:00 - 09.01.2023 09:00 (CET/CEST)","360","n/e","n/e","401","0","n/e","n/e","n/e","n/e","2372","13","1790","1366","n/e","n/e","26","n/e","0","n/e","2","1535"
"BZN|PT","09.01.2023 09:00 - 09.01.2023 10:00 (CET/CEST)","353","n/e","n/e","404","0","n/e","n/e","n/e","n/e","2360","1","1801","1359","n/e","n/e","24","n/e","55","n/e","0","1381"
"BZN|PT","09.01.2023 10:00 - 09.01.2023 11:00 (CET/CEST)","353","n/e","n/e","415","0","n/e","n/e","n/e","n/e","1990","1","1693","1462","n/e","n/e","26","n/e","243","n/e","0","866"
"BZN|PT","09.01.2023 11:00 - 09.01.2023 12:00 (CET/CEST)","338","n/e","n/e","488","0","n/e","n/e","n/e","n/e","2003","1","1835","1513","n/e","n/e","25","n/e","450","n/e","0","565"
"BZN|PT","09.01.2023 12:00 - 09.01.2023 13:00 (CET/CEST)","335","n/e","n/e","430","0","n/e","n/e","n/e","n/e","1354","2","1785","1382","n/e","n/e","27","n/e","630","n/e","0","524"
"BZN|PT","09.01.2023 13:00 - 09.01.2023 14:00 (CET/CEST)","345","n/e","n/e","436","0","n/e","n/e","n/e","n/e","904","33","1665","1218","n/e","n/e","26","n/e","670","n/e","0","494"
"BZN|PT","09.01.2023 14:00 - 09.01.2023 15:00 (CET/CEST)","334","n/e","n/e","438","0","n/e","n/e","n/e","n/e","910","34","1532","1191","n/e","n/e","25","n/e","609","n/e","0","484"
"BZN|PT","09.01.2023 15:00 - 09.01.2023 16:00 (CET/CEST)","334","n/e","n/e","694","0","n/e","n/e","n/e","n/e","850","255","1494","1208","n/e","n/e","26","n/e","622","n/e","0","376"
"BZN|PT","09.01.2023 16:00 - 09.01.2023 17:00 (CET/CEST)","343","n/e","n/e","1066","0","n/e","n/e","n/e","n/e","1020","282","1527","1168","n/e","n/e","27","n/e","433","n/e","0","342"
"BZN|PT","09.01.2023 17:00 - 09.01.2023 18:00 (CET/CEST)","347","n/e","n/e","1627","0","n/e","n/e","n/e","n/e","1410","61","1447","1165","n/e","n/e","27","n/e","183","n/e","1","423"
"BZN|PT","09.01.2023 18:00 - 09.01.2023 19:00 (CET/CEST)","338","n/e","n/e","1591","0","n/e","n/e","n/e","n/e","1698","61","1777","1254","n/e","n/e","25","n/e","9","n/e","2","569"
"BZN|PT","09.01.2023 19:00 - 09.01.2023 20:00 (CET/CEST)","344","n/e","n/e","1477","0","n/e","n/e","n/e","n/e","1959","61","1826","1168","n/e","n/e","26","n/e","0","n/e","2","619"
"BZN|PT","09.01.2023 20:00 - 09.01.2023 21:00 (CET/CEST)","351","n/e","n/e","1477","0","n/e","n/e","n/e","n/e","2070","61","1944","1256","n/e","n/e","26","n/e","0","n/e","1","533"
"BZN|PT","09.01.2023 21:00 - 09.01.2023 22:00 (CET/CEST)","352","n/e","n/e","1469","0","n/e","n/e","n/e","n/e","2118","61","2033","1262","n/e","n/e","25","n/e","0","n/e","0","474"
"BZN|PT","09.01.2023 22:00 - 09.01.2023 23:00 (CET/CEST)","352","n/e","n/e","1224","0","n/e","n/e","n/e","n/e","2273","61","2092","1300","n/e","n/e","25","n/e","0","n/e","1","449"
"BZN|PT","09.01.2023 23:00 - 10.01.2023 00:00 (CET/CEST)","331","n/e","n/e","880","0","n/e","n/e","n/e","n/e","1890","57","2222","1264","n/e","n/e","25","n/e","0","n/e","2","451"
"BZN|PT","10.01.2023 00:00 - 10.01.2023 01:00 (CET/CEST)","332","n/e","n/e","645","0","n/e","n/e","n/e","n/e","969","431","2127","1183","n/e","n/e","25","n/e","0","n/e","4","456"
"BZN|PT","10.01.2023 01:00 - 10.01.2023 02:00 (CET/CEST)","347","n/e","n/e","665","0","n/e","n/e","n/e","n/e","868","816","2069","1040","n/e","n/e","25","n/e","0","n/e","5","464"
"BZN|PT","10.01.2023 02:00 - 10.01.2023 03:00 (CET/CEST)","348","n/e","n/e","618","0","n/e","n/e","n/e","n/e","812","929","2076","1020","n/e","n/e","26","n/e","0","n/e","7","477"
"BZN|PT","10.01.2023 03:00 - 10.01.2023 04:00 (CET/CEST)","345","n/e","n/e","619","0","n/e","n/e","n/e","n/e","767","857","2054","1054","n/e","n/e","25","n/e","0","n/e","8","521"
"BZN|PT","10.01.2023 04:00 - 10.01.2023 05:00 (CET/CEST)","343","n/e","n/e","679","0","n/e","n/e","n/e","n/e","686","1076","1885","1040","n/e","n/e","25","n/e","0","n/e","10","627"
"BZN|PT","10.01.2023 05:00 - 10.01.2023 06:00 (CET/CEST)","334","n/e","n/e","767","0","n/e","n/e","n/e","n/e","682","1146","1887","1034","n/e","n/e","25","n/e","0","n/e","11","741"
"BZN|PT","10.01.2023 06:00 - 10.01.2023 07:00 (CET/CEST)","338","n/e","n/e","879","0","n/e","n/e","n/e","n/e","793","681","1909","1246","n/e","n/e","25","n/e","0","n/e","12","896"
"BZN|PT","10.01.2023 07:00 - 10.01.2023 08:00 (CET/CEST)","336","n/e","n/e","1031","0","n/e","n/e","n/e","n/e","973","128","2091","1203","n/e","n/e","25","n/e","0","n/e","12","1028"
"BZN|PT","10.01.2023 08:00 - 10.01.2023 09:00 (CET/CEST)","340","n/e","n/e","1307","0","n/e","n/e","n/e","n/e","1314","15","2276","1136","n/e","n/e","24","n/e","0","n/e","12","1092"
"BZN|PT","10.01.2023 09:00 - 10.01.2023 10:00 (CET/CEST)","346","n/e","n/e","1568","0","n/e","n/e","n/e","n/e","1303","2","2333","1115","n/e","n/e","25","n/e","32","n/e","12","1128"
"BZN|PT","10.01.2023 10:00 - 10.01.2023 11:00 (CET/CEST)","347","n/e","n/e","1735","0","n/e","n/e","n/e","n/e","1376","2","2332","1178","n/e","n/e","25","n/e","135","n/e","11","1047"
"BZN|PT","10.01.2023 11:00 - 10.01.2023 12:00 (CET/CEST)","359","n/e","n/e","1508","0","n/e","n/e","n/e","n/e","1044","13","2151","1220","n/e","n/e","25","n/e","252","n/e","10","1152"
"BZN|PT","10.01.2023 12:00 - 10.01.2023 13:00 (CET/CEST)","369","n/e","n/e","1491","0","n/e","n/e","n/e","n/e","964","462","2134","1029","n/e","n/e","26","n/e","357","n/e","11","1241"
"BZN|PT","10.01.2023 13:00 - 10.01.2023 14:00 (CET/CEST)","367","n/e","n/e","1661","0","n/e","n/e","n/e","n/e","993","644","2073","949","n/e","n/e","27","n/e","346","n/e","8","1328"
"BZN|PT","10.01.2023 14:00 - 10.01.2023 15:00 (CET/CEST)","375","n/e","n/e","1732","0","n/e","n/e","n/e","n/e","939","660","1920","965","n/e","n/e","26","n/e","345","n/e","7","1265"
"BZN|PT","10.01.2023 15:00 - 10.01.2023 16:00 (CET/CEST)","369","n/e","n/e","1646","0","n/e","n/e","n/e","n/e","621","754","2283","1053","n/e","n/e","27","n/e","256","n/e","5","1223"
"BZN|PT","10.01.2023 16:00 - 10.01.2023 17:00 (CET/CEST)","373","n/e","n/e","1722","0","n/e","n/e","n/e","n/e","853","32","2320","1219","n/e","n/e","27","n/e","143","n/e","7","1292"
